1151254804.0,13324.0,61204,116.51,116.55,1151254812.0,13324.0,61212,116.5,116.54
1151254812.0,13324.0,61212,116.5,116.54,1151254812.0,13324.0,61212,116.49,116.53
1151254812.0,13324.0,61212,116.49,116.53,1151254840.0,13324.0,61240,116.5,116.54
1151254840.0,13324.0,61240,116.5,116.54,1151254864.0,13324.0,61264,116.51,116.55
1151254864.0,13324.0,61264,116.51,116.55,1151254908.0,13324.0,61308,116.52,116.56
1151254908.0,13324.0,61308,116.52,116.56,1151254913.0,13324.0,61313,116.5,116.54
1151254913.0,13324.0,61313,116.5,116.54,1151254940.0,13324.0,61340,116.49,116.53
1151254940.0,13324.0,61340,116.49,116.53,1151254948.0,13324.0,61348,116.5,116.54
1151254948.0,13324.0,61348,116.5,116.54,1151254999.0,13324.0,61399,116.51,116.55
1151254999.0,13324.0,61399,116.51,116.55,1151255018.0,13324.0,61418,116.49,116.53
1151255018.0,13324.0,61418,116.49,116.53,1151255019.0,13324.0,61419,116.48,116.52
1151255019.0,13324.0,61419,116.48,116.52,1151255108.0,13324.0,61508,116.5,116.53
1151255108.0,13324.0,61508,116.5,116.53,1151255109.0,13324.0,61509,116.48,116.52
1151255109.0,13324.0,61509,116.48,116.52,1151255111.0,13324.0,61511,116.49,116.53
1151255111.0,13324.0,61511,116.49,116.53,1151255112.0,13324.0,61512,116.52,116.56
1151255112.0,13324.0,61512,116.52,116.56,1151255113.0,13324.0,61513,116.49,116.53
1151255113.0,13324.0,61513,116.49,116.53,1151255114.0,13324.0,61514,116.48,116.52
1151255114.0,13324.0,61514,116.48,116.52,1151255114.0,13324.0,61514,116.51,116.55
1151255114.0,13324.0,61514,116.51,116.55,1151255115.0,13324.0,61515,116.52,116.56
1151255115.0,13324.0,61515,116.52,116.56,1151255116.0,13324.0,61516,116.51,116.55
1151255116.0,13324.0,61516,116.51,116.55,1151255117.0,13324.0,61517,116.49,116.53
1151255117.0,13324.0,61517,116.49,116.53,1151255119.0,13324.0,61519,116.51,116.55
1151255119.0,13324.0,61519,116.51,116.55,1151255120.0,13324.0,61520,116.52,116.56
1151255120.0,13324.0,61520,116.52,116.56,1151255125.0,13324.0,61525,116.51,116.55
1151255125.0,13324.0,61525,116.51,116.55,1151255125.0,13324.0,61525,116.52,116.56
1151255125.0,13324.0,61525,116.52,116.56,1151255130.0,13324.0,61530,116.5,116.54
1151255130.0,13324.0,61530,116.5,116.54,1151255131.0,13324.0,61531,116.49,116.53
1151255131.0,13324.0,61531,116.49,116.53,1151255134.0,13324.0,61534,116.51,116.55
1151255134.0,13324.0,61534,116.51,116.55,1151255134.0,13324.0,61534,116.52,116.56
1151255134.0,13324.0,61534,116.52,116.56,1151255143.0,13324.0,61543,116.51,116.55
1151255143.0,13324.0,61543,116.51,116.55,1151255143.0,13324.0,61543,116.5,116.54
1151255143.0,13324.0,61543,116.5,116.54,1151255144.0,13324.0,61544,116.49,116.53
1151255144.0,13324.0,61544,116.49,116.53,1151255149.0,13324.0,61549,116.51,116.55
1151255149.0,13324.0,61549,116.51,116.55,1151255157.0,13324.0,61557,116.5,116.54
1151255157.0,13324.0,61557,116.5,116.54,1151255165.0,13324.0,61565,116.51,116.55
1151255165.0,13324.0,61565,116.51,116.55,1151255173.0,13324.0,61573,116.5,116.54
1151255173.0,13324.0,61573,116.5,116.54,1151255180.0,13324.0,61580,116.48,116.52
1151255180.0,13324.0,61580,116.48,116.52,1151255183.0,13324.0,61583,116.49,116.53
1151255183.0,13324.0,61583,116.49,116.53,1151255184.0,13324.0,61584,116.5,116.54
1151255184.0,13324.0,61584,116.5,116.54,1151255221.0,13324.0,61621,116.49,116.53
1151255221.0,13324.0,61621,116.49,116.53,1151255222.0,13324.0,61622,116.48,116.52
1151255222.0,13324.0,61622,116.48,116.52,1151255223.0,13324.0,61623,116.49,116.53
1151255223.0,13324.0,61623,116.49,116.53,1151255233.0,13324.0,61633,116.5,116.54
1151255233.0,13324.0,61633,116.5,116.54,1151255270.0,13324.0,61670,116.49,116.53
1151255270.0,13324.0,61670,116.49,116.53,1151255291.0,13324.0,61691,116.5,116.54
1151255291.0,13324.0,61691,116.5,116.54,1151255315.0,13324.0,61715,116.51,116.55
1151255315.0,13324.0,61715,116.51,116.55,1151255350.0,13324.0,61750,116.52,116.56
1151255350.0,13324.0,61750,116.52,116.56,1151255372.0,13324.0,61772,116.49,116.53
1151255372.0,13324.0,61772,116.49,116.53,1151255407.0,13324.0,61807,116.52,116.56
1151255407.0,13324.0,61807,116.52,116.56,1151255432.0,13324.0,61832,116.51,116.55
1151255432.0,13324.0,61832,116.51,116.55,1151255886.0,13324.0,62286,116.5,116.53
1151255886.0,13324.0,62286,116.5,116.53,1151255886.0,13324.0,62286,116.48,116.52
1151255886.0,13324.0,62286,116.48,116.52,1151255895.0,13324.0,62295,116.49,116.53
1151255895.0,13324.0,62295,116.49,116.53,1151256040.0,13324.0,62440,116.5,116.54
1151256040.0,13324.0,62440,116.5,116.54,1151256125.0,13324.0,62525,116.51,116.55
1151256125.0,13324.0,62525,116.51,116.55,1151256135.0,13324.0,62535,116.5,116.54
1151256135.0,13324.0,62535,116.5,116.54,1151256144.0,13324.0,62544,116.51,116.55
1151256144.0,13324.0,62544,116.51,116.55,1151256226.0,13324.0,62626,116.52,116.56
1151256226.0,13324.0,62626,116.52,116.56,1151256247.0,13324.0,62647,116.51,116.55
1151256247.0,13324.0,62647,116.51,116.55,1151256331.0,13324.0,62731,116.52,116.56
1151256331.0,13324.0,62731,116.52,116.56,1151256332.0,13324.0,62732,116.51,116.55
1151256332.0,13324.0,62732,116.51,116.55,1151256334.0,13324.0,62734,116.52,116.56
1151256334.0,13324.0,62734,116.52,116.56,1151256346.0,13324.0,62746,116.51,116.55
1151256346.0,13324.0,62746,116.51,116.55,1151256362.0,13324.0,62762,116.5,116.54
1151256362.0,13324.0,62762,116.5,116.54,1151256412.0,13324.0,62812,116.51,116.55
1151256412.0,13324.0,62812,116.51,116.55,1151256415.0,13324.0,62815,116.5,116.54
1151256415.0,13324.0,62815,116.5,116.54,1151256436.0,13324.0,62836,116.51,116.55
1151256436.0,13324.0,62836,116.51,116.55,1151256554.0,13324.0,62954,116.52,116.56
1151256554.0,13324.0,62954,116.52,116.56,1151256569.0,13324.0,62969,116.51,116.55
1151256569.0,13324.0,62969,116.51,116.55,1151256706.0,13324.0,63106,116.52,116.56
1151256706.0,13324.0,63106,116.52,116.56,1151256709.0,13324.0,63109,116.51,116.55
1151256709.0,13324.0,63109,116.51,116.55,1151256720.0,13324.0,63120,116.5,116.54
1151256720.0,13324.0,63120,116.5,116.54,1151256739.0,13324.0,63139,116.51,116.55
1151256739.0,13324.0,63139,116.51,116.55,1151256744.0,13324.0,63144,116.5,116.54
1151256744.0,13324.0,63144,116.5,116.54,1151256746.0,13324.0,63146,116.51,116.55
1151256746.0,13324.0,63146,116.51,116.55,1151256748.0,13324.0,63148,116.5,116.54
1151256748.0,13324.0,63148,116.5,116.54,1151256863.0,13324.0,63263,116.49,116.53
1151256863.0,13324.0,63263,116.49,116.53,1151256865.0,13324.0,63265,116.48,116.52
1151256865.0,13324.0,63265,116.48,116.52,1151256867.0,13324.0,63267,116.5,116.54
1151256867.0,13324.0,63267,116.5,116.54,1151256950.0,13324.0,63350,116.51,116.55
1151256950.0,13324.0,63350,116.51,116.55,1151256972.0,13324.0,63372,116.5,116.54
1151256972.0,13324.0,63372,116.5,116.54,1151256989.0,13324.0,63389,116.51,116.55
1151256989.0,13324.0,63389,116.51,116.55,1151257046.0,13324.0,63446,116.52,116.56
1151257046.0,13324.0,63446,116.52,116.56,1151257060.0,13324.0,63460,116.53,116.57
1151257060.0,13324.0,63460,116.53,116.57,1151257077.0,13324.0,63477,116.52,116.56
1151257077.0,13324.0,63477,116.52,116.56,1151257101.0,13324.0,63501,116.53,116.57
1151257101.0,13324.0,63501,116.53,116.57,1151257129.0,13324.0,63529,116.52,116.56
1151257129.0,13324.0,63529,116.52,116.56,1151257270.0,13324.0,63670,116.53,116.57
1151257270.0,13324.0,63670,116.53,116.57,1151257302.0,13324.0,63702,116.54,116.58
1151257302.0,13324.0,63702,116.54,116.58,1151257309.0,13324.0,63709,116.53,116.57
1151257309.0,13324.0,63709,116.53,116.57,1151257329.0,13324.0,63729,116.52,116.56
1151257329.0,13324.0,63729,116.52,116.56,1151257375.0,13324.0,63775,116.51,116.55
1151257375.0,13324.0,63775,116.51,116.55,1151257390.0,13324.0,63790,116.52,116.56
1151257390.0,13324.0,63790,116.52,116.56,1151257431.0,13324.0,63831,116.53,116.57
1151257431.0,13324.0,63831,116.53,116.57,1151257503.0,13324.0,63903,116.52,116.56
1151257503.0,13324.0,63903,116.52,116.56,1151257514.0,13324.0,63914,116.51,116.55
1151257514.0,13324.0,63914,116.51,116.55,1151257558.0,13324.0,63958,116.5,116.54
1151257558.0,13324.0,63958,116.5,116.54,1151257563.0,13324.0,63963,116.51,116.55
1151257563.0,13324.0,63963,116.51,116.55,1151257612.0,13324.0,64012,116.5,116.54
1151257612.0,13324.0,64012,116.5,116.54,1151257615.0,13324.0,64015,116.51,116.55
