366446985,USD/JPY,2007-12-16 17:00:06.000,113.460000,113.500000,D
366447058,USD/JPY,2007-12-16 17:01:13.000,113.470000,113.510000,D
366447064,USD/JPY,2007-12-16 17:01:15.000,113.480000,113.520000,D
366447071,USD/JPY,2007-12-16 17:01:19.000,113.450000,113.490000,D
366447111,USD/JPY,2007-12-16 17:01:51.000,113.460000,113.500000,D
366447121,USD/JPY,2007-12-16 17:01:56.000,113.450000,113.490000,D
366447222,USD/JPY,2007-12-16 17:02:28.000,113.460000,113.500000,D
366447238,USD/JPY,2007-12-16 17:02:32.000,113.450000,113.490000,D
366447246,USD/JPY,2007-12-16 17:02:37.000,113.440000,113.480000,D
366447249,USD/JPY,2007-12-16 17:02:38.000,113.430000,113.470000,D
366447259,USD/JPY,2007-12-16 17:02:40.000,113.440000,113.480000,D
366447262,USD/JPY,2007-12-16 17:02:41.000,113.450000,113.490000,D
366447298,USD/JPY,2007-12-16 17:02:52.000,113.440000,113.480000,D
366447316,USD/JPY,2007-12-16 17:03:02.000,113.450000,113.490000,D
366447629,USD/JPY,2007-12-16 17:06:32.000,113.460000,113.500000,D
366447675,USD/JPY,2007-12-16 17:06:44.000,113.450000,113.490000,D
366447692,USD/JPY,2007-12-16 17:06:51.000,113.460000,113.500000,D
366447700,USD/JPY,2007-12-16 17:06:52.000,113.450000,113.490000,D
366447720,USD/JPY,2007-12-16 17:06:54.000,113.470000,113.510000,D
366447726,USD/JPY,2007-12-16 17:06:55.000,113.480000,113.520000,D
366447731,USD/JPY,2007-12-16 17:06:57.000,113.460000,113.500000,D
366447755,USD/JPY,2007-12-16 17:07:07.000,113.470000,113.510000,D
366447876,USD/JPY,2007-12-16 17:09:24.000,113.450000,113.490000,D
366447884,USD/JPY,2007-12-16 17:09:39.000,113.460000,113.500000,D
366447911,USD/JPY,2007-12-16 17:09:58.000,113.450000,113.490000,D
366447941,USD/JPY,2007-12-16 17:10:22.000,113.430000,113.470000,D
366447963,USD/JPY,2007-12-16 17:10:40.000,113.400000,113.440000,D
366447969,USD/JPY,2007-12-16 17:10:41.000,113.390000,113.430000,D
366447988,USD/JPY,2007-12-16 17:10:51.000,113.400000,113.440000,D
366447996,USD/JPY,2007-12-16 17:10:52.000,113.420000,113.460000,D
366448007,USD/JPY,2007-12-16 17:10:56.000,113.450000,113.490000,D
366448023,USD/JPY,2007-12-16 17:11:00.000,113.420000,113.460000,D
366448031,USD/JPY,2007-12-16 17:11:08.000,113.450000,113.490000,D
366448043,USD/JPY,2007-12-16 17:11:20.000,113.440000,113.480000,D
366448050,USD/JPY,2007-12-16 17:11:24.000,113.450000,113.490000,D
366448073,USD/JPY,2007-12-16 17:11:31.000,113.420000,113.460000,D
366448080,USD/JPY,2007-12-16 17:11:32.000,113.430000,113.470000,D
366448088,USD/JPY,2007-12-16 17:11:33.000,113.440000,113.480000,D
366448121,USD/JPY,2007-12-16 17:11:43.000,113.450000,113.490000,D
366448215,USD/JPY,2007-12-16 17:12:39.000,113.430000,113.470000,D
366448218,USD/JPY,2007-12-16 17:12:40.000,113.420000,113.460000,D
366448225,USD/JPY,2007-12-16 17:12:55.000,113.440000,113.480000,D
366448232,USD/JPY,2007-12-16 17:12:56.000,113.420000,113.460000,D
366448266,USD/JPY,2007-12-16 17:13:33.000,113.430000,113.470000,D
366448294,USD/JPY,2007-12-16 17:14:14.000,113.450000,113.490000,D
366448308,USD/JPY,2007-12-16 17:14:24.000,113.460000,113.500000,D
366448325,USD/JPY,2007-12-16 17:14:31.000,113.450000,113.490000,D
366448337,USD/JPY,2007-12-16 17:14:45.000,113.430000,113.470000,D
366448362,USD/JPY,2007-12-16 17:15:07.000,113.440000,113.480000,D
366448402,USD/JPY,2007-12-16 17:15:29.000,113.430000,113.470000,D
366448539,USD/JPY,2007-12-16 17:16:14.000,113.420000,113.460000,D
366448613,USD/JPY,2007-12-16 17:17:23.000,113.410000,113.450000,D
366448721,USD/JPY,2007-12-16 17:18:08.000,113.420000,113.460000,D
366448728,USD/JPY,2007-12-16 17:18:09.000,113.410000,113.450000,D
366448886,USD/JPY,2007-12-16 17:19:51.000,113.400000,113.440000,D
366448891,USD/JPY,2007-12-16 17:19:52.000,113.390000,113.430000,D
366448911,USD/JPY,2007-12-16 17:19:58.000,113.400000,113.440000,D
