918199500,USD/JPY,2009-08-16 17:00:39,94.710000,94.740000,D
918199544,USD/JPY,2009-08-16 17:00:58,94.730000,94.750000,D
918199545,USD/JPY,2009-08-16 17:00:59,94.740000,94.760000,D
918199555,USD/JPY,2009-08-16 17:01:05,94.710000,94.740000,D
918199814,USD/JPY,2009-08-16 17:02:52,94.730000,94.750000,D
918199846,USD/JPY,2009-08-16 17:02:56,94.740000,94.770000,D
918199894,USD/JPY,2009-08-16 17:03:06,94.710000,94.740000,D
918199899,USD/JPY,2009-08-16 17:03:10,94.740000,94.770000,D
918199903,USD/JPY,2009-08-16 17:03:10,94.750000,94.770000,D
918199929,USD/JPY,2009-08-16 17:03:19,94.740000,94.770000,D
918199945,USD/JPY,2009-08-16 17:03:22,94.680000,94.710000,D
918199951,USD/JPY,2009-08-16 17:03:22,94.710000,94.740000,D
918200119,USD/JPY,2009-08-16 17:04:05,94.750000,94.770000,D
918200120,USD/JPY,2009-08-16 17:04:05,94.720000,94.750000,D
918200191,USD/JPY,2009-08-16 17:04:16,94.710000,94.740000,D
918200199,USD/JPY,2009-08-16 17:04:17,94.730000,94.760000,D
918200287,USD/JPY,2009-08-16 17:05:06,94.740000,94.770000,D
918200401,USD/JPY,2009-08-16 17:06:02,94.730000,94.760000,D
918200404,USD/JPY,2009-08-16 17:06:02,94.740000,94.770000,D
918200438,USD/JPY,2009-08-16 17:06:48,94.740000,94.760000,D
918200444,USD/JPY,2009-08-16 17:06:56,94.740000,94.770000,D
918200466,USD/JPY,2009-08-16 17:07:25,94.740000,94.760000,D
918200477,USD/JPY,2009-08-16 17:07:26,94.740000,94.770000,D
918200486,USD/JPY,2009-08-16 17:07:28,94.740000,94.760000,D
918200492,USD/JPY,2009-08-16 17:07:40,94.740000,94.770000,D
918200494,USD/JPY,2009-08-16 17:07:44,94.740000,94.760000,D
918200497,USD/JPY,2009-08-16 17:07:46,94.740000,94.770000,D
918200500,USD/JPY,2009-08-16 17:07:48,94.740000,94.760000,D
918200524,USD/JPY,2009-08-16 17:08:02,94.740000,94.770000,D
918200561,USD/JPY,2009-08-16 17:08:20,94.740000,94.760000,D
918200591,USD/JPY,2009-08-16 17:08:24,94.740000,94.770000,D
918200611,USD/JPY,2009-08-16 17:08:27,94.740000,94.760000,D
918200644,USD/JPY,2009-08-16 17:08:40,94.730000,94.760000,D
918200647,USD/JPY,2009-08-16 17:08:40,94.740000,94.760000,D
918200658,USD/JPY,2009-08-16 17:08:46,94.740000,94.770000,D
918200668,USD/JPY,2009-08-16 17:08:55,94.740000,94.760000,D
918200673,USD/JPY,2009-08-16 17:09:05,94.750000,94.770000,D
918200697,USD/JPY,2009-08-16 17:09:22,94.740000,94.760000,D
918200698,USD/JPY,2009-08-16 17:09:24,94.730000,94.760000,D
918200736,USD/JPY,2009-08-16 17:09:46,94.740000,94.770000,D
918200742,USD/JPY,2009-08-16 17:09:46,94.750000,94.780000,D
918200752,USD/JPY,2009-08-16 17:09:59,94.740000,94.760000,D
918200761,USD/JPY,2009-08-16 17:10:06,94.750000,94.780000,D
918200764,USD/JPY,2009-08-16 17:10:13,94.740000,94.760000,D
918200767,USD/JPY,2009-08-16 17:10:14,94.750000,94.780000,D
918200794,USD/JPY,2009-08-16 17:10:56,94.740000,94.760000,D
918200797,USD/JPY,2009-08-16 17:10:59,94.750000,94.780000,D
918200814,USD/JPY,2009-08-16 17:11:01,94.740000,94.760000,D
918200839,USD/JPY,2009-08-16 17:11:06,94.750000,94.780000,D
918200841,USD/JPY,2009-08-16 17:11:08,94.740000,94.760000,D
918200859,USD/JPY,2009-08-16 17:11:20,94.750000,94.780000,D
918200861,USD/JPY,2009-08-16 17:11:22,94.740000,94.760000,D
918200863,USD/JPY,2009-08-16 17:11:26,94.750000,94.780000,D
918200865,USD/JPY,2009-08-16 17:11:28,94.740000,94.760000,D
918200878,USD/JPY,2009-08-16 17:11:42,94.750000,94.780000,D
918200880,USD/JPY,2009-08-16 17:11:45,94.740000,94.760000,D
918200882,USD/JPY,2009-08-16 17:11:46,94.750000,94.780000,D
918200884,USD/JPY,2009-08-16 17:11:47,94.740000,94.760000,D
918200888,USD/JPY,2009-08-16 17:12:04,94.750000,94.780000,D
918200890,USD/JPY,2009-08-16 17:12:08,94.740000,94.760000,D
918200909,USD/JPY,2009-08-16 17:12:26,94.750000,94.780000,D
