1026596103,USD/JPY,2009-12-27 18:02:22,91.560000,91.580000
1026596253,USD/JPY,2009-12-27 18:02:39,91.560000,91.590000
1026596268,USD/JPY,2009-12-27 18:02:43,91.570000,91.590000
1026596284,USD/JPY,2009-12-27 18:02:43,91.570000,91.600000
1026596647,USD/JPY,2009-12-27 18:03:50,91.570000,91.590000
1026596665,USD/JPY,2009-12-27 18:03:50,91.570000,91.600000
1026596763,USD/JPY,2009-12-27 18:04:11,91.580000,91.600000
1026596870,USD/JPY,2009-12-27 18:04:24,91.580000,91.610000
1026597013,USD/JPY,2009-12-27 18:04:42,91.590000,91.610000
1026597272,USD/JPY,2009-12-27 18:05:28,91.590000,91.620000
1026597315,USD/JPY,2009-12-27 18:05:32,91.590000,91.610000
1026597592,USD/JPY,2009-12-27 18:06:35,91.590000,91.620000
1026597625,USD/JPY,2009-12-27 18:06:43,91.580000,91.610000
1026597659,USD/JPY,2009-12-27 18:06:52,91.590000,91.620000
1026597667,USD/JPY,2009-12-27 18:07:02,91.590000,91.610000
1026597670,USD/JPY,2009-12-27 18:07:02,91.580000,91.610000
1026598690,USD/JPY,2009-12-27 18:10:52,91.590000,91.610000
1026598700,USD/JPY,2009-12-27 18:10:52,91.600000,91.620000
1026598709,USD/JPY,2009-12-27 18:10:53,91.590000,91.610000
1026598809,USD/JPY,2009-12-27 18:10:58,91.590000,91.620000
1026598908,USD/JPY,2009-12-27 18:11:03,91.590000,91.610000
1026598957,USD/JPY,2009-12-27 18:11:04,91.580000,91.600000
1026599126,USD/JPY,2009-12-27 18:11:10,91.590000,91.610000
1026599152,USD/JPY,2009-12-27 18:11:10,91.580000,91.600000
1026599205,USD/JPY,2009-12-27 18:11:14,91.590000,91.610000
1026599218,USD/JPY,2009-12-27 18:11:14,91.580000,91.600000
1026599260,USD/JPY,2009-12-27 18:11:17,91.590000,91.610000
1026599267,USD/JPY,2009-12-27 18:11:18,91.580000,91.600000
1026599274,USD/JPY,2009-12-27 18:11:18,91.570000,91.600000
1026599280,USD/JPY,2009-12-27 18:11:19,91.580000,91.600000
1026599284,USD/JPY,2009-12-27 18:11:19,91.570000,91.590000
1026599300,USD/JPY,2009-12-27 18:11:21,91.580000,91.600000
1026599947,USD/JPY,2009-12-27 18:13:30,91.580000,91.610000
1026600088,USD/JPY,2009-12-27 18:14:12,91.590000,91.610000
1026600400,USD/JPY,2009-12-27 18:15:03,91.580000,91.610000
1026600602,USD/JPY,2009-12-27 18:15:32,91.580000,91.600000
1026600667,USD/JPY,2009-12-27 18:15:40,91.570000,91.600000
1026600700,USD/JPY,2009-12-27 18:15:42,91.580000,91.600000
1026600721,USD/JPY,2009-12-27 18:15:48,91.570000,91.590000
1026600754,USD/JPY,2009-12-27 18:15:51,91.580000,91.610000
1026600762,USD/JPY,2009-12-27 18:15:51,91.590000,91.620000
1026600783,USD/JPY,2009-12-27 18:15:53,91.590000,91.610000
1026600785,USD/JPY,2009-12-27 18:15:53,91.580000,91.610000
1026600926,USD/JPY,2009-12-27 18:16:04,91.590000,91.620000
1026600979,USD/JPY,2009-12-27 18:16:08,91.590000,91.610000
1026601274,USD/JPY,2009-12-27 18:16:41,91.590000,91.620000
1026601308,USD/JPY,2009-12-27 18:16:53,91.590000,91.610000
1026601416,USD/JPY,2009-12-27 18:17:19,91.580000,91.610000
1026601481,USD/JPY,2009-12-27 18:17:43,91.580000,91.600000
1026601484,USD/JPY,2009-12-27 18:17:43,91.580000,91.610000
1026601689,USD/JPY,2009-12-27 18:18:44,91.580000,91.600000
1026601845,USD/JPY,2009-12-27 18:19:29,91.580000,91.610000
1026601891,USD/JPY,2009-12-27 18:19:37,91.580000,91.600000
1026602150,USD/JPY,2009-12-27 18:21:20,91.580000,91.610000
1026602228,USD/JPY,2009-12-27 18:21:45,91.570000,91.590000
1026602238,USD/JPY,2009-12-27 18:21:45,91.560000,91.580000
1026602439,USD/JPY,2009-12-27 18:23:00,91.550000,91.580000
1026602446,USD/JPY,2009-12-27 18:23:01,91.550000,91.570000
1026602457,USD/JPY,2009-12-27 18:23:01,91.540000,91.570000
