283813755,USD/JPY,2006-12-25 20:00:31,118.940000,118.980000,D
283813804,USD/JPY,2006-12-25 20:01:31,118.950000,118.990000,D
283813816,USD/JPY,2006-12-25 20:01:48,118.940000,118.980000,D
283813830,USD/JPY,2006-12-25 20:01:52,118.950000,118.990000,D
283813834,USD/JPY,2006-12-25 20:01:55,118.940000,118.980000,D
283813870,USD/JPY,2006-12-25 20:02:14,118.950000,118.990000,D
283813873,USD/JPY,2006-12-25 20:02:15,118.940000,118.980000,D
283813907,USD/JPY,2006-12-25 20:02:26,118.950000,118.990000,D
283813937,USD/JPY,2006-12-25 20:02:43,118.960000,119.000000,D
283813947,USD/JPY,2006-12-25 20:02:48,118.970000,119.010000,D
283813951,USD/JPY,2006-12-25 20:02:50,118.960000,119.000000,D
283813955,USD/JPY,2006-12-25 20:02:52,118.970000,119.010000,D
283813979,USD/JPY,2006-12-25 20:03:28,118.960000,119.000000,D
283813982,USD/JPY,2006-12-25 20:03:43,118.950000,118.990000,D
283814008,USD/JPY,2006-12-25 20:04:34,118.940000,118.980000,D
283814015,USD/JPY,2006-12-25 20:04:41,118.950000,118.990000,D
283814018,USD/JPY,2006-12-25 20:04:46,118.940000,118.980000,D
283814023,USD/JPY,2006-12-25 20:04:49,118.950000,118.990000,D
283814100,USD/JPY,2006-12-25 20:06:38,118.960000,119.000000,D
283814114,USD/JPY,2006-12-25 20:07:17,118.950000,118.990000,D
283814142,USD/JPY,2006-12-25 20:08:45,118.940000,118.980000,D
283814148,USD/JPY,2006-12-25 20:09:07,118.950000,118.990000,D
283814154,USD/JPY,2006-12-25 20:09:16,118.940000,118.980000,D
283814161,USD/JPY,2006-12-25 20:09:26,118.950000,118.990000,D
283814167,USD/JPY,2006-12-25 20:09:29,118.940000,118.980000,D
283814186,USD/JPY,2006-12-25 20:11:03,118.930000,118.970000,D
283814192,USD/JPY,2006-12-25 20:11:18,118.940000,118.980000,D
283814194,USD/JPY,2006-12-25 20:11:37,118.930000,118.970000,D
283814203,USD/JPY,2006-12-25 20:12:02,118.940000,118.980000,D
283814207,USD/JPY,2006-12-25 20:12:08,118.930000,118.970000,D
283814216,USD/JPY,2006-12-25 20:12:36,118.940000,118.980000,D
283814219,USD/JPY,2006-12-25 20:12:37,118.930000,118.970000,D
283814220,USD/JPY,2006-12-25 20:12:45,118.940000,118.980000,D
283814252,USD/JPY,2006-12-25 20:14:12,118.930000,118.970000,D
283814258,USD/JPY,2006-12-25 20:14:17,118.940000,118.980000,D
283814265,USD/JPY,2006-12-25 20:14:22,118.930000,118.970000,D
283814268,USD/JPY,2006-12-25 20:14:23,118.940000,118.980000,D
283814273,USD/JPY,2006-12-25 20:14:26,118.930000,118.970000,D
